date,open,high,low,close,change_pct
2020-08-10,106995.2031,109005.1016,106995.2031,107066.5,-0.5278
2020-08-11,107092.3047,108727.8984,104309.0,104519.1016,-2.3793
2020-08-12,104095.8984,104419.5,101435.3984,102571.7031,-1.8632
2020-08-13,103064.3984,103591.3047,100474.8047,100521.8047,-1.9985
2020-08-14,100093.8984,101701.8047,98826.6016,99468.8984,-1.0474
2020-08-17,99989.7031,102786.3047,99989.7031,102125.3047,2.6706
2020-08-18,102220.2031,103761.8984,101762.0,102223.2031,0.0959
2020-08-19,101861.8984,102427.1016,99449.5,99614.5,-2.552
2020-08-20,98568.0,100150.8984,96284.6016,96612.8984,-3.0132
2020-08-21,97475.1016,98490.7031,94848.3984,95559.8047,-1.09
2020-08-24,96167.6016,96993.6016,95255.6016,95444.2031,-0.121
2020-08-25,95605.8047,96699.3047,93943.3984,94280.2031,-1.2196
2020-08-26,94108.1016,95014.3984,91609.6016,91845.5,-2.5824
2020-08-27,92089.3984,92656.0,90877.6016,91317.8047,-0.5745
2020-08-28,91030.0,92369.0,91030.0,92369.0,1.1511
2020-08-31,93570.0,95321.5,92804.3047,92850.8047,0.5216
2020-09-01,92647.5,93500.0,91687.0,92297.5,-0.5959
2020-09-02,92551.5,93164.0,91907.0,92123.8047,-0.1882
2020-09-03,91881.3047,93016.8047,90329.7031,90723.8984,-1.5196
2020-09-04,88932.7031,90836.5,88932.7031,89298.5,-1.5711
2020-09-07,89424.5,90536.8047,87240.1016,87811.1016,-1.6656
2020-09-08,88089.7031,88679.3047,87136.2031,87942.8047,0.15
2020-09-09,86775.1016,87935.8047,85417.1016,85477.6016,-2.8032
2020-09-10,86261.2031,86511.1016,82376.2031,82644.6016,-3.3143
2020-09-11,82274.8984,83678.2031,82017.8984,82300.5,-0.4164
2020-09-14,82870.8984,84398.8984,81906.8984,82384.0,0.1015
2020-09-15,82312.1016,83106.3984,81320.1016,81372.0,-1.2284
2020-09-16,81080.8047,81569.5,79087.0,79209.3047,-2.6578
2020-09-17,78888.8047,79281.8047,77991.5,78254.0,-1.2061
2020-09-18,78269.3047,79353.1016,78191.3047,79353.1016,1.4045
2020-09-21,79799.0,80793.5,78279.1016,78298.6016,-1.3289
2020-09-22,77574.3984,78761.6016,75937.1016,76189.5,-2.6937
2020-09-23,76304.7031,76843.3047,75245.8047,75392.8984,-1.0456
2020-09-24,74732.3047,75036.1016,72477.2031,72492.2031,-3.8474
2020-09-25,72889.2031,73183.8047,70581.3047,70707.8984,-2.4614
2020-09-28,71009.3984,71245.6016,68528.5,68551.6016,-3.0496
2020-09-29,69027.3984,69766.0,67688.6016,67720.3984,-1.2125
2020-09-30,67934.8984,68310.3984,66194.7031,66358.7031,-2.0108
2020-10-09,67857.5,69335.0,67734.5,68449.0,
2020-10-12,69180.6016,72596.2031,69152.8047,72596.2031,6.0588
2020-10-13,72295.8047,73578.3047,72263.6016,73310.0,0.9832
2020-10-14,73066.8984,74202.5,72816.8047,73029.3047,-0.3829
2020-10-15,73117.0,73922.6016,72142.3047,72192.8047,-1.1454
2020-10-16,72281.2031,72856.0,71284.1016,71526.7031,-0.9227
2020-10-19,72158.2031,73053.3984,70658.8984,70800.5,-1.0153
2020-10-20,70570.6016,71170.3984,70474.0,70865.7031,0.0921
2020-10-21,70789.2031,71231.1016,69400.8984,69504.7031,-1.9205
2020-10-22,69026.3047,69568.5,68419.1016,68460.3984,-1.5025
2020-10-23,68501.6016,69123.6016,66614.2031,66818.1016,-2.3989
2020-10-26,66549.5,67907.2031,66245.7031,66475.0,-0.5135
2020-10-27,66261.5,67265.5,65920.5,66046.5,-0.6446
2020-10-28,66009.2031,66848.8047,66009.2031,66607.8984,0.85
2020-10-29,65578.8984,67725.3984,65578.8984,67244.3047,0.9555
2020-10-30,67485.3984,68370.8047,66940.2031,67223.0,-0.0317
2020-11-02,67496.6016,69037.3047,67431.7031,68831.0,2.392
2020-11-03,69228.0,71226.6016,69107.1016,70493.3984,2.4152
2020-11-04,70512.1016,71519.0,70424.2031,70538.5,0.064
2020-11-05,71518.3984,72853.8984,71461.7031,72853.8984,3.2825
2020-11-06,73062.2031,73958.8047,72783.3984,73267.2031,0.5673
2020-11-09,74031.5,77760.5,74031.5,77632.8047,5.9585
2020-11-10,77644.0,79364.0,77524.1016,78118.5,0.6256
2020-11-11,77678.3984,78690.2031,77029.8047,77105.2031,-1.2971
2020-11-12,77428.1016,78175.6016,76373.2031,76634.7031,-0.6102
2020-11-13,76363.0,77249.7031,75646.7031,75939.2031,-0.9076
2020-11-16,76010.8984,77349.3047,76010.8984,76856.2031,1.2075
2020-11-17,76811.0,77457.8984,76179.2031,76768.3984,-0.1142
2020-11-18,76721.2031,77930.5,76675.8984,77137.8984,0.4813
2020-11-19,76869.8984,78138.5,76820.0,77240.3047,0.1328
2020-11-20,77139.3984,78297.6016,77139.3984,77455.2031,0.2782
2020-11-23,77655.2031,79988.1016,77595.0,79490.7031,2.628
2020-11-24,79322.2031,80581.7031,79246.3984,79408.3984,-0.1035
2020-11-25,79602.8984,80344.7031,78414.7031,78448.8047,-1.2084
2020-11-26,78382.3984,78874.3984,77294.5,77585.8984,-1.1
2020-11-27,77601.3047,78271.8984,76622.2031,77305.2031,-0.3618
2020-11-30,77527.8984,79791.3047,77471.5,78453.3984,1.4853
2020-12-01,78303.5,80282.0,78289.2031,80282.0,2.3308
2020-12-02,80322.6016,81677.6016,80312.8984,80754.8047,0.5889
2020-12-03,80620.3047,81434.2031,80352.8984,80391.3047,-0.4501
2020-12-04,80138.2031,80918.8047,79873.3047,80056.3047,-0.4167
2020-12-07,80202.3984,81191.1016,79335.6016,79408.3984,-0.8093
2020-12-08,79553.8984,80234.5,78565.7031,78635.8047,-0.9729
2020-12-09,78737.5,79240.3984,77070.8984,77169.1016,-1.8652
2020-12-10,76930.8984,77929.0,76585.7031,76662.0,-0.6571
2020-12-11,76810.6016,77242.7031,75413.3984,76244.8984,-0.5441
2020-12-14,76513.3047,77548.8984,76398.6016,76831.3047,0.7691
2020-12-15,76597.5,77711.2031,76350.3984,76425.0,-0.5288
2020-12-16,76484.2031,76891.3984,75373.3047,75475.2031,-1.2428
2020-12-17,75410.6016,76760.0,75410.6016,76583.1016,1.4679
2020-12-18,76610.7031,77773.1016,76267.3047,76417.6016,-0.2161
2020-12-21,76544.7031,78769.3984,76544.7031,78474.7031,2.6919
2020-12-22,78095.2031,79541.8984,77849.1016,78053.3047,-0.537
2020-12-23,78301.5,80322.0,78301.5,79892.1016,2.3558
2020-12-24,79651.3047,80939.8984,78884.2031,78937.2031,-1.1952
2020-12-25,78510.5,79966.7031,78510.5,79519.6016,0.7378
2020-12-28,79664.8047,81223.6016,79664.8047,79999.3047,0.6033
2020-12-29,79985.2031,81107.8047,79083.3984,79121.7031,-1.097
2020-12-30,79149.0,81211.8984,79149.0,80441.8984,1.6686
2020-12-31,80799.0,83248.5,80799.0,82864.2031,3.0112
2021-01-04,83335.6016,87329.0,83335.6016,87262.3047,5.3076
2021-01-05,86844.8047,90883.3984,86844.8047,90883.3984,4.1497
2021-01-06,91219.1016,93064.0,91219.1016,92445.3047,1.7186
2021-01-07,92283.5,94717.7031,92283.5,94717.7031,2.4581
2021-01-08,94956.8984,96952.8984,94739.8984,95593.8047,0.925
2021-01-11,95771.3047,98061.1016,95158.3984,95634.6016,0.0427
2021-01-12,95269.5,98398.3984,95269.5,98397.6016,2.8891
2021-01-13,98463.8047,100704.2031,98463.8047,99184.3047,0.7995
2021-01-14,98567.3047,100604.8984,98033.5,98233.5,-0.9586
2021-01-15,98129.8047,99948.3047,97668.2031,98474.3984,0.2452
2021-01-18,98199.3047,100867.7031,98199.3047,99987.1016,1.5361
2021-01-19,100101.2031,101390.2031,98505.0,98860.0,-1.1272
2021-01-20,98953.1016,100796.8984,98879.7031,99148.1016,0.2914
2021-01-21,99398.6016,101991.8047,99398.6016,101078.0,1.9465
2021-01-22,101097.5,102428.1016,101097.5,101841.1016,0.755
2021-01-25,101825.1016,104562.6016,101825.1016,103129.2031,1.2648
2021-01-26,102353.3047,103808.8047,100556.5,100605.8047,-2.4468
2021-01-27,100672.1016,101365.3047,99646.3047,99912.5,-0.6891
2021-01-28,98324.8047,99962.5,96005.2031,96216.7031,-3.699
2021-01-29,96227.6016,97429.0,93315.7031,94705.2031,-1.5709
2021-02-01,94684.6016,96380.0,94428.1016,94540.1016,-0.1743
2021-02-02,95055.0,96306.7031,94933.7031,95405.2031,0.9151
2021-02-03,95253.8047,96574.3984,94140.8047,94258.7031,-1.2017
2021-02-04,93593.6016,95048.8047,92365.5,92932.1016,-1.4074
2021-02-05,93451.8984,94417.7031,91098.1016,91141.5,-1.9268
2021-02-08,91696.2031,93234.8984,91267.0,91428.3047,0.3147
2021-02-09,91990.8047,93998.5,91990.8047,93308.5,2.0565
2021-02-10,93593.0,94931.0,93593.0,94145.0,0.8965
2021-02-18,96546.5,97626.3984,95663.8047,95855.0,
2021-02-19,95366.7031,97435.7031,95366.7031,97340.8047,1.5501
2021-02-22,97636.3984,100505.3047,97576.8047,98327.2031,1.0133
2021-02-23,97548.8047,99915.8984,97548.8047,98064.1016,-0.2676
2021-02-24,98143.1016,99132.5,95720.7031,96647.2031,-1.4449
2021-02-25,97879.7031,98396.3984,95802.5,96076.3984,-0.5906
2021-02-26,93766.8047,96533.0,93660.0,93788.6016,-2.3812
2021-03-01,94882.3984,96638.1016,94882.3984,95473.6016,1.7966
2021-03-02,95999.3984,96823.2031,93915.3047,94225.7031,-1.3071
2021-03-03,93918.8984,95591.8984,93918.8984,95048.5,0.8732
2021-03-04,93985.2031,95053.2031,92129.3984,92561.8047,-2.6162
2021-03-05,91223.8047,93848.6016,91223.8047,91876.0,-0.7409
2021-03-08,92793.8047,94047.7031,89480.0,89547.5,-2.5344
2021-03-09,89360.2031,90956.8047,87356.3984,87810.5,-1.9398
2021-03-10,89122.3984,89775.1016,86629.6016,86767.8984,-1.1873
2021-03-11,86994.5,89548.3984,86935.1016,88421.6016,1.9059
2021-03-12,88740.3984,89178.0,87719.3984,88029.0,-0.444
2021-03-15,87365.8047,88736.3984,85459.3047,86061.3984,-2.2352
2021-03-16,86225.7031,87225.0,85163.3984,85477.3984,-0.6786
2021-03-17,84905.3984,86904.5,84780.8984,84878.3984,-0.7008
2021-03-18,85073.6016,86265.1016,84372.8984,84408.7031,-0.5534
2021-03-19,82963.2031,84421.7031,82052.2031,82365.1016,-2.4211
2021-03-22,82581.8984,84329.7031,82505.1016,82885.6016,0.6319
2021-03-23,82870.8047,83330.2031,80747.1016,81094.8984,-2.1605
2021-03-24,80466.7031,81497.8984,79213.3047,79284.1016,-2.2329
2021-03-25,78942.3984,80419.0,78073.6016,78090.8984,-1.505
2021-03-26,78502.3047,79977.5,78502.3047,79388.0,1.661
2021-03-29,79697.6016,81143.8984,79090.3047,79175.8984,-0.2672
2021-03-30,78886.0,80269.2031,78813.3047,79015.1016,-0.2031
2021-03-31,78989.7031,79380.8047,77666.1016,77714.3984,-1.6461
2021-04-01,77735.8984,78819.3984,77357.0,77391.2031,-0.4159
2021-04-02,77654.6016,78837.0,77225.5,77406.8984,0.0203
2021-04-06,77800.6016,78650.5,76682.0,76719.3047,-0.8883
2021-04-07,76747.2031,77337.6016,76310.1016,76483.1016,-0.3079
2021-04-08,76130.3984,77309.7031,76013.8047,76065.2031,-0.5464
2021-04-09,75811.1016,76532.8047,74813.2031,74905.8984,-1.5241
2021-04-12,74855.7031,75648.3984,73368.2031,73670.7031,-1.649
2021-04-13,73588.7031,74790.5,72578.5,72761.7031,-1.2339
2021-04-14,72866.8047,73968.3984,72865.3047,73039.5,0.3818
2021-04-15,72754.8984,73367.8984,72021.8047,72133.1016,-1.241
2021-04-16,72314.2031,73128.2031,72314.2031,72424.8984,0.4045
2021-04-19,72438.2031,75136.3047,72398.6016,75070.7031,3.6532
2021-04-20,74829.1016,76646.3984,74829.1016,75547.7031,0.6354
2021-04-21,75173.8047,76383.0,75173.8047,75398.6016,-0.1974
2021-04-22,75873.1016,76693.6016,75349.7031,75531.8047,0.1767
2021-04-23,75481.7031,76926.0,75481.2031,75812.1016,0.3711
2021-04-26,76144.5,78165.5,76144.5,76509.7031,0.9202
2021-04-27,76442.1016,77102.3984,76089.6016,76302.3047,-0.2711
2021-04-28,76133.8047,77869.6016,76071.6016,77156.1016,1.119
2021-04-29,77217.7031,78534.5,77177.2031,77478.3047,0.4176
2021-04-30,77409.3047,78930.8984,77409.3047,78159.8984,0.8797
2021-05-06,78315.0,79947.6016,78315.0,78749.0,
2021-05-07,79053.7031,80098.7031,78360.8984,78408.1016,-0.4329
2021-05-10,78718.0,80326.8984,78675.5,79594.5,1.5131
2021-05-11,79034.0,80423.8984,79034.0,79842.6016,0.3117
2021-05-12,79555.3984,80971.5,79555.3984,80319.5,0.5973
2021-05-13,79423.0,80968.7031,79046.3047,79206.8984,-1.3852
2021-05-14,79661.3984,81265.2031,79640.5,81196.1016,2.5114
2021-05-17,81225.5,83674.2031,81225.5,82559.7031,1.6794
2021-05-18,82573.2031,83517.8984,82007.8047,82127.3984,-0.5236
2021-05-19,81759.8984,83233.8984,81726.0,81782.3984,-0.4201
2021-05-20,81542.7031,82657.8047,81404.1016,81535.8047,-0.3015
2021-05-21,81710.7031,82387.3047,80905.8984,81034.2031,-0.6152
2021-05-24,81107.7031,82203.2031,81050.5,81402.8047,0.4549
2021-05-25,81666.7031,84346.5,81666.7031,84346.5,3.6162
2021-05-26,84404.3984,86430.6016,84404.3984,85244.3047,1.0644
2021-05-27,84927.2031,86930.3047,84927.2031,86102.2031,1.0064
2021-05-28,86466.8984,88102.1016,86427.8047,87066.5,1.1199
2021-05-31,87500.0,89387.0,87500.0,89169.6016,2.4155
2021-06-01,88910.3984,90647.2031,88836.3047,90331.5,1.303
2021-06-02,90403.1016,91582.8047,89552.3047,89614.7031,-0.7935
2021-06-03,89433.8984,90852.6016,89080.3047,89120.0,-0.552
2021-06-04,88817.7031,90800.8984,88817.7031,89629.2031,0.5714
2021-06-07,89996.8047,91467.3047,89983.1016,90257.5,0.701
2021-06-08,90136.7031,91602.0,89454.8984,89661.8984,-0.6599
2021-06-09,89567.3047,90721.2031,89123.7031,89349.8984,-0.348
2021-06-10,89341.8047,91469.7031,89341.8047,90757.5,1.5754
2021-06-11,90958.8047,92325.7031,90946.7031,91561.1016,0.8854
2021-06-15,92236.3047,93383.8984,91586.8984,91732.3047,0.187
2021-06-16,91593.5,92443.3984,89357.8047,89483.7031,-2.4513
2021-06-17,89394.5,91382.2031,89394.5,90363.3047,0.983
2021-06-18,90421.0,92405.3047,90323.3047,91806.1016,1.5967
2021-06-21,91559.0,94299.8984,91559.0,93033.6016,1.3371
2021-06-22,93706.3047,94834.3984,93529.2031,93961.0,0.9968
2021-06-23,93867.2031,95873.7031,93830.3984,95104.8047,1.2173
2021-06-24,95048.0,96119.7031,94038.5,94188.5,-0.9635
2021-06-25,94602.8984,96211.2031,94602.8984,95775.1016,1.6845
2021-06-28,95772.3047,97832.0,95772.3047,96478.8984,0.7348
2021-06-29,96589.6016,97571.8984,95384.3984,95518.7031,-0.9952
2021-06-30,95728.3984,97270.2031,95728.3984,96002.8047,0.5068
2021-07-01,96228.6016,96870.5,94215.7031,94514.5,-1.5503
2021-07-02,94139.8047,95471.6016,93305.5,93524.5,-1.0475
2021-07-05,93741.1016,95526.5,93735.7031,94836.0,1.4023
2021-07-06,95005.7031,96697.3047,94044.1016,95314.8984,0.505
2021-07-07,95282.0,97470.8984,94429.1016,97158.8984,1.9346
2021-07-08,97531.6016,99721.2031,97531.6016,98242.5,1.1153
2021-07-09,97696.8047,99625.3047,97696.8047,99241.1016,1.0165
2021-07-12,100263.8984,103712.8984,100180.3047,102921.8047,3.7088
2021-07-13,102776.5,105040.7031,102776.5,103986.7031,1.0347
2021-07-14,103977.2031,104823.0,103030.2031,103078.5,-0.8734
2021-07-15,102612.3047,104365.0,102612.3047,104171.7031,1.0606
2021-07-16,104244.6016,106599.8984,104068.0,104176.1016,0.0042
2021-07-19,104136.8984,106040.3047,103743.8047,103938.3984,-0.2282
2021-07-20,103074.0,105102.2031,103074.0,103468.2031,-0.4524
2021-07-21,104157.8984,106786.8047,104157.8984,106214.8984,2.6546
2021-07-22,106597.3984,108425.8047,106597.3984,108083.8047,1.7596
2021-07-23,108197.6016,110438.3984,108152.3984,108727.3984,0.5955
2021-07-26,108490.3047,110123.5,106584.7031,108787.6016,0.0554
2021-07-27,108922.3984,111476.3984,107315.3047,107722.8984,-0.9787
2021-07-28,106762.8984,110046.5,104781.1016,106868.5,-0.7931
2021-07-29,109284.7031,111609.2031,109199.8047,111161.5,4.0171
2021-07-30,110963.5,113738.6016,110898.8984,112466.1016,1.1736
2021-08-02,112625.3047,116572.0,112483.7031,116518.3984,3.6031
2021-08-03,116494.3047,118006.8984,115056.7031,115523.1016,-0.8542
2021-08-04,115467.3984,118780.8984,115467.3984,118324.1016,2.4246
2021-08-05,117546.3047,119815.2031,117307.8047,117422.3047,-0.7621
2021-08-06,118043.0,119571.2031,116581.3984,117051.0,-0.3162
2021-08-09,116300.8984,118187.6016,116195.3047,117013.5,-0.032
2021-08-10,116962.2031,119013.5,116645.5,118148.0,0.9695
2021-08-11,118194.8984,120001.8984,117977.2031,118607.2031,0.3887
2021-08-12,118166.3984,120447.3984,118140.3984,118648.3984,0.0347
2021-08-13,118075.0,120895.5,117835.3984,117942.2031,-0.5952
2021-08-16,117959.8047,119442.5,116472.1016,116545.8047,-1.184
2021-08-17,116453.5,117667.2031,113204.3047,113673.1016,-2.4649
2021-08-18,114044.8984,116167.1016,113796.1016,114309.5,0.5598
2021-08-19,114141.0,115971.3984,114021.2031,114456.0,0.1282
2021-08-20,113615.3047,115795.3984,112815.8984,113928.7031,-0.4607
2021-08-23,114592.3047,117798.2031,114592.3047,116993.3047,2.6899
2021-08-24,117093.3984,120191.1016,117093.3984,118815.3047,1.5574
2021-08-25,118865.0,120338.3047,118865.0,119767.6016,0.8015
2021-08-26,119669.7031,121363.8047,118613.3984,118787.8984,-0.818
2021-08-27,118593.8984,121026.3047,118593.8984,119706.3047,0.7731
2021-08-30,120241.7031,123833.8984,120241.7031,122302.1016,2.1685
2021-08-31,121996.3984,123812.0,121885.7031,123495.8047,0.976
2021-09-01,123926.6016,126192.0,123225.2031,124446.1016,0.7695
2021-09-02,124265.3984,127489.6016,124265.3984,126626.5,1.7521
2021-09-03,126700.0,129612.7031,125654.0,126282.1016,-0.272
2021-09-06,126524.3984,129012.5,126478.1016,128113.8047,1.4505
2021-09-07,128066.3984,130666.1016,127980.2031,130425.7031,1.8046
2021-09-08,130331.3047,132900.9062,130331.3047,130831.8047,0.3114
2021-09-09,130629.5,132644.6094,130620.0,131227.5,0.3024
2021-09-10,131101.7031,133991.6094,131068.2031,132400.7969,0.8941
2021-09-13,132540.1094,134321.4062,132540.1094,132929.7031,0.3995
2021-09-14,132500.5,135224.0,131726.4062,132008.5,-0.693
2021-09-15,131716.2969,133745.9062,131348.9062,131617.0,-0.2966
2021-09-16,131867.6094,133358.9062,128437.8047,128536.1016,-2.3408
2021-09-17,128292.0,130253.8047,126697.6016,127706.8984,-0.6451
2021-09-22,126040.3047,128788.2031,126040.3047,126643.0,-0.8331
2021-09-23,128091.6016,129457.6016,126348.3984,126480.8984,-0.128
2021-09-24,126187.3047,127529.2031,123597.8047,123795.3984,-2.1232
2021-09-27,123822.8984,124722.8984,120776.7031,120781.0,-2.435
2021-09-28,120534.5,122123.0,118995.7031,119075.6016,-1.412
2021-09-29,117817.2031,118728.8984,114085.8984,114085.8984,-4.1904
2021-09-30,115105.7031,116813.8984,114625.6016,114707.8047,0.5451
2021-10-08,116451.8047,116799.1016,113493.1016,113586.6016,
2021-10-11,113774.8047,114893.1016,111271.0,111507.5,-1.8304
2021-10-12,110825.7031,111573.8984,107186.5,108040.0,-3.1097
2021-10-13,107629.7031,108251.6016,106964.7031,107004.0,-0.9589
2021-10-14,106972.1016,107837.6016,105397.8047,105399.2031,-1.4998
2021-10-15,105233.5,106497.8047,104735.8984,104785.3047,-0.5825
2021-10-18,104695.0,106268.7031,104695.0,105064.8984,0.2668
2021-10-19,105250.3047,107188.7031,105195.8984,105303.0,0.2266
2021-10-20,104682.6016,106670.0,104682.6016,104811.1016,-0.4671
2021-10-21,104905.3047,106209.2031,103708.2031,103911.6016,-0.8582
2021-10-22,104048.3984,105221.7031,102346.8047,102402.8984,-1.4519
2021-10-25,102381.2031,104490.5,102376.8984,103478.8047,1.0507
2021-10-26,103855.6016,105631.6016,103044.5,103124.8047,-0.3421
2021-10-27,102712.7031,104186.7031,102145.0,102393.3984,-0.7092
2021-10-28,101898.2031,103023.6016,100218.5,100607.8047,-1.7439
2021-10-29,100756.6016,102728.3047,100756.6016,102687.0,2.0666
2021-11-01,102306.3047,105422.1016,102306.3047,104158.8047,1.4333
2021-11-02,104194.1016,106037.0,103452.3047,104173.3047,0.0139
2021-11-03,104070.0,105540.0,103166.1016,103401.3047,-0.7411
2021-11-04,103884.7031,105729.0,103839.1016,104588.6016,1.1482
2021-11-05,104326.3984,106087.6016,103291.1016,103339.0,-1.1948
2021-11-08,103223.5,105261.3047,103223.5,103574.2031,0.2276
2021-11-09,103864.2031,105046.6016,103518.2031,103671.6016,0.094
2021-11-10,103101.0,104193.5,102699.1016,103263.6016,-0.3936
2021-11-11,103051.8047,105022.2031,103051.8047,104310.5,1.0138
2021-11-12,104400.0,106061.2031,104400.0,104794.6016,0.4641
2021-11-15,104924.8047,106132.7031,104182.8984,104322.1016,-0.4509
2021-11-16,104027.2031,105577.7031,103168.2031,103388.7031,-0.8947
2021-11-17,103690.3984,105626.0,103690.3984,104369.5,0.9486
2021-11-18,104167.0,105332.2031,103820.5,103860.3047,-0.4879
2021-11-19,103791.0,105284.5,103791.0,104973.2031,1.0715
2021-11-22,105078.0,108081.0,105078.0,107553.8984,2.4584
2021-11-23,107474.7031,109468.6016,107474.7031,108005.8984,0.4203
2021-11-24,108009.5,109433.2031,107928.2031,108091.0,0.0788
2021-11-25,108125.3984,109250.8984,107156.3984,107246.3984,-0.7814
2021-11-26,106930.1016,108717.1016,106707.3047,106736.6016,-0.4754
2021-11-29,105339.1016,108762.8984,105339.1016,107544.0,0.7564
2021-11-30,108196.7031,109684.8047,107440.1016,108158.0,0.5709
2021-12-01,108005.8984,109484.7031,107985.8047,108180.1016,0.0204
2021-12-02,107979.0,109375.2031,107149.5,107252.8047,-0.8572
2021-12-03,107457.5,108920.0,107457.5,108037.8984,0.732
2021-12-06,108149.0,109929.0,107115.8984,107278.2031,-0.7032
2021-12-07,108043.8047,108549.3047,106343.5,106916.8047,-0.3369
2021-12-08,107375.0,109469.1016,107312.3984,108631.8047,1.6041
2021-12-09,108844.7031,111149.8984,108844.7031,110407.6016,1.6347
2021-12-10,109737.2031,111993.0,109737.2031,111277.5,0.7879
2021-12-13,111985.6016,114343.2031,111981.3047,112898.7031,1.4569
2021-12-14,112457.3047,113995.6016,111969.8984,112161.8984,-0.6526
2021-12-15,112001.1016,113508.8984,111084.7031,111308.6016,-0.7608
2021-12-16,111666.6016,113041.7031,111377.2031,111606.0,0.2672
2021-12-17,111500.7031,112459.1016,109844.1016,109963.8047,-1.4714
2021-12-20,109633.0,110893.8984,107790.7031,107884.6016,-1.8908
2021-12-21,107990.6016,109462.2031,107791.5,107926.6016,0.0389
2021-12-22,108288.6016,109709.3984,107605.7031,107670.5,-0.2373
2021-12-23,107818.7031,109073.8047,107404.3047,107518.6016,-0.1411
2021-12-24,107633.0,108284.5,105709.3984,105731.3047,-1.6623
2021-12-27,105787.6016,107390.3984,104567.2031,104758.3047,-0.9203
2021-12-28,105022.8984,106075.8984,104450.3984,104751.8047,-0.0062
2021-12-29,104692.7031,105819.8984,103430.7031,103461.5,-1.2318
2021-12-30,103603.6016,105563.7031,103603.6016,103848.7031,0.3742
2021-12-31,104374.8984,105759.8047,104119.5,104224.3984,0.3618
2022-01-04,104845.8047,106152.1016,104845.8047,105566.8984,1.2881
2022-01-05,105385.3984,106302.2031,104919.3984,105196.6016,-0.3508
2022-01-06,104475.3984,106632.8047,104475.3984,105759.2031,0.5348
2022-01-07,105828.2031,107051.3047,104764.8984,104910.1016,-0.8029
2022-01-10,104886.3047,107006.5,104636.1016,105097.8984,0.179
2022-01-11,105090.8047,106230.1016,103538.8984,103752.2031,-1.2804
2022-01-12,104293.6016,105971.8984,104293.6016,104956.1016,1.1604
2022-01-13,105045.2031,106029.5,103236.8984,103265.6016,-1.6107
2022-01-14,102865.2031,105106.3984,102865.2031,103500.1016,0.2271
2022-01-17,103485.1016,105963.0,103485.1016,104904.2031,1.3566
2022-01-18,104886.6016,106622.2031,104655.8047,104839.3984,-0.0618
2022-01-19,104571.3047,106196.6016,103568.2031,103817.8047,-0.9744
2022-01-20,103898.8047,104838.3984,102570.0,102696.5,-1.0801
2022-01-21,102273.8047,103522.3047,100351.2031,100459.7031,-2.1781
2022-01-24,99734.8984,101369.0,99281.6016,99373.8984,-1.0808
2022-01-25,98980.2031,99631.6016,95235.8984,95282.5,-4.1172
2022-01-26,96029.7031,96726.8984,94115.1016,94374.2031,-0.9533
2022-01-27,94301.5,94634.2031,90572.7031,90653.2031,-3.9428
2022-01-28,91471.0,91826.8047,89528.5,89683.0,-1.0702
2022-02-07,91376.3984,92608.2031,89989.3047,90234.7031,
2022-02-08,89975.5,91181.3984,89201.3984,90473.6016,0.2648
2022-02-09,90384.3984,92426.2031,90363.2031,92008.8047,1.6969
2022-02-10,91998.7031,93259.0,91332.3047,91690.3984,-0.3461
2022-02-11,91046.0,92772.6016,90425.5,90612.3984,-1.1757
2022-02-14,89984.3984,92254.8047,89221.7031,89633.8984,-1.0799
2022-02-15,89799.3984,91262.0,89487.5,89849.7031,0.2408
2022-02-16,90579.8984,91842.8047,89389.1016,89554.8047,-0.3282
2022-02-17,89193.6016,90802.3984,89193.6016,89472.2031,-0.0922
2022-02-18,88786.3984,90512.1016,88786.3984,89012.5,-0.5138
2022-02-21,89190.3984,90414.7031,89190.3984,89516.6016,0.5663
2022-02-22,88949.0,90257.8984,88746.0,89124.6016,-0.4379
2022-02-23,89440.1016,91576.8047,89440.1016,91320.6016,2.464
2022-02-24,90644.8984,92806.1016,90638.3984,92364.6016,1.1432
2022-02-25,93513.3984,95834.2031,93399.3984,93561.3984,1.2957
2022-02-28,93586.0,95064.3984,93490.3984,93823.2031,0.2798
2022-03-01,93874.6016,95505.8984,93874.6016,94102.3047,0.2975
2022-03-02,93627.6016,94802.8047,93246.7031,93284.0,-0.8696
2022-03-03,93720.6016,94615.0,92809.3984,92933.1016,-0.3762
2022-03-04,92175.3984,94186.1016,91555.2031,91884.6016,-1.1282
2022-03-07,91603.1016,92835.0,90218.3047,90745.3047,-1.2399
2022-03-08,90734.1016,91726.8984,89056.1016,89295.8984,-1.5972
2022-03-09,89758.5,90801.8984,86054.8047,90398.5,1.2348
2022-03-10,92575.6016,94673.7031,92458.8047,92886.0,2.7517
2022-03-11,91364.6016,93997.1016,91321.2031,93869.8047,1.0592
2022-03-14,92912.8984,94931.8047,91033.8047,91042.0,-3.0125
2022-03-15,89790.6016,92561.3984,88249.6016,88266.3047,-3.0488
2022-03-16,89926.0,93576.3047,88019.3984,93421.5,5.8405
2022-03-17,94817.3984,98785.7031,94749.3984,96820.7031,3.6386
2022-03-18,96141.0,97870.8047,96141.0,97144.1016,0.334
2022-03-21,97295.3984,99522.6016,97295.3984,97661.2031,0.5323
2022-03-22,97360.0,98515.6016,96078.7031,96388.2031,-1.3035
2022-03-23,96629.2031,97800.3984,95701.8047,95767.1016,-0.6444
